Lote;Material;Lote interno;Lote Proveedor;Qty;Fecha recepción;Fecha traslado
24064;100002;0000820714;K55125135;72,04;11/03/2024;23/04/2024
24064;100001;0000813660;101372;72,056;06/02/2024;16/04/2024
24073;100002;0000820714;K55125135;72;11/03/2024;26/04/2024
24073;100001;0000813660;101372;72;06/02/2024;16/04/2024
24068;100002;0000820714;K55125135;72,288;11/03/2024;23/04/2024
24068;100001;0000813660;101372;72,0344;06/02/2024;16/04/2024
24069;100002;0000820714;K55125135;72;11/03/2024;23/04/2024
24069;100001;0000813660;101372;72;06/02/2024;16/04/2024
24070;100002;0000820714;K55125135;72,016;11/03/2024;26/04/2024
24070;100001;0000813660;101372;72,064;06/02/2024;16/04/2024
24067;100002;0000820714;K55125135;72,184;11/03/2024;26/04/2024
24067;100001;0000813660;101372;72,104;06/02/2024;16/04/2024
24071;100002;0000820714;K55125135;72;11/03/2024;26/04/2024
24071;100001;0000813660;101372;72;06/02/2024;16/04/2024
24072;100012;0000800167;3262705;1968;24/11/2023;23/04/2024
24072;100011;0000808869;0002408636;800;16/01/2024;24/04/2024
24072;100010;0000800462;0002322586;24;27/11/2023;01/12/2023
24072;100002;0000820714;K55125135;96;11/03/2024;26/04/2024
24072;100009;0000821912;0002473207;1920;15/03/2024;29/04/2024
24072;100001;0000813660;101372;14,4;06/02/2024;16/04/2024
24072;100008;0000819096;A1682579;36;01/03/2024;23/04/2024
24072;100007;0000822448;4045286;2088;19/03/2024;23/04/2024
24072;100006;0000814642;C5945;44,56;09/02/2024;22/02/2024
24072;100005;0000723171;M3889;24;04/11/2022;04/03/2024
24072;100004;0000738821;2428940;80;23/01/2023;26/04/2024
24072;100003;0000826477;0007850532;1200;10/04/2024;23/04/2024
24074;100012;0000800167;3262705;7872;24/11/2023;23/04/2024
24074;100011;0000808869;0002408636;3200;16/01/2024;03/05/2024
24074;100010;0000800462;0002322586;96;27/11/2023;01/12/2023
24074;100002;0000820714;K55125135;384;11/03/2024;26/04/2024
24074;100009;0000821912;0002473207;7680;15/03/2024;15/05/2024
24074;100001;0000813660;101372;57,6;06/02/2024;16/04/2024
24074;100008;0000819096;A1682579;144;01/03/2024;23/04/2024
24074;100007;0000822448;4045286;8352;19/03/2024;15/05/2024
24074;100006;0000814642;C5945;176;09/02/2024;22/02/2024
24074;100005;0000723171;M3889;96;04/11/2022;04/03/2024
24074;100004;0000738819;2428939;320;23/01/2023;26/04/2024
24074;100003;0000826477;0007850532;4800;10/04/2024;06/05/2024
24072;100002;0000820714;K55125135;72,28;11/03/2024;26/04/2024
24072;100001;0000813660;101372;72,024;06/02/2024;16/04/2024
24075;100002;0000820714;K55125135;71,992;11/03/2024;26/04/2024
24075;100001;0000813660;101372;72,416;06/02/2024;16/04/2024
24074;100002;0000820714;K55125135;71,72;11/03/2024;26/04/2024
24074;100001;0000813660;101372;72,24;06/02/2024;16/04/2024
24093;100012;0000813161;3319235;7872;02/02/2024;29/05/2024
24093;100011;0000814043;0002408673;3224;07/02/2024;03/06/2024
24093;100010;0000821622;0002452145;96,8;14/03/2024;23/04/2024
24093;100002;0000829314;K55514635;384,8;23/04/2024;03/06/2024
24093;100009;0000821912;0002473207;3840;15/03/2024;31/05/2024
24093;100009;0000827435;0002482368;3840;15/04/2024;31/05/2024
24093;100001;0000826820;101372;57,6;11/04/2024;21/05/2024
24093;100008;0000821945;A1682579;144,8;15/03/2024;30/05/2024
24093;100007;0000822448;4045286;8352;19/03/2024;27/05/2024
24093;100006;0000819017;C5945;177,6;01/03/2024;30/05/2024
24093;100005;0000723171;M3889;96,8;04/11/2022;04/03/2024
24093;100004;0000828959;LA-APS-0303;113,6;22/04/2024;31/05/2024
24093;100004;0000828957;LA-APS-0302;204,8;22/04/2024;31/05/2024
24093;100003;0000826477;0007850532;4800;10/04/2024;31/05/2024
24098;100012;0000817480;2157422;7872;23/02/2024;10/06/2024
24098;100011;0000814043;0002408673;3200;07/02/2024;03/06/2024
24098;100010;0000821622;0002452145;96;14/03/2024;07/06/2024
24098;100002;0000829314;K55514635;384;23/04/2024;10/06/2024
24098;100009;0000827435;0002482368;7680;15/04/2024;10/06/2024
24098;100001;0000826820;101372;57,728;11/04/2024;21/05/2024
24098;100008;0000821945;A1682579;144;15/03/2024;30/05/2024
24098;100007;0000828650;4073765;8352;19/04/2024;04/06/2024
24098;100006;0000819017;C5945;176;01/03/2024;30/05/2024
24098;100005;0000723171;M3889;96;04/11/2022;04/03/2024
24098;100004;0000751870;2463832;320;23/03/2023;05/06/2024
24098;100003;0000826477;0007850532;4800;10/04/2024;10/06/2024
24099;100012;0000817480;2157422;7872;23/02/2024;10/06/2024
24099;100011;0000814043;0002408673;3200;07/02/2024;03/06/2024
24099;100010;0000821622;0002452145;96,072;14/03/2024;07/06/2024
24099;100002;0000829314;K55514635;383,328;23/04/2024;10/06/2024
24099;100009;0000827435;0002482368;7680;15/04/2024;10/06/2024
24099;100001;0000826820;101372;57,6;11/04/2024;21/05/2024
24099;100008;0000821945;A1682579;143,44;15/03/2024;30/05/2024
24099;100007;0000828650;4073765;8352;19/04/2024;04/06/2024
24099;100006;0000819017;C5945;178,328;01/03/2024;30/05/2024
24099;100005;0000723171;M3889;95,64;04/11/2022;04/03/2024
24099;100004;0000751870;2463832;320;23/03/2023;05/06/2024
24099;100003;0000826477;0007850532;4800;10/04/2024;10/06/2024
24100;100012;0000817480;2157422;7872;23/02/2024;10/06/2024
24100;100011;0000814043;0002408673;3200;07/02/2024;03/06/2024
24100;100010;0000821622;0002452145;95,992;14/03/2024;07/06/2024
24100;100002;0000829314;K55514635;383,736;23/04/2024;10/06/2024
24100;100009;0000827435;0002482368;5584;15/04/2024;10/06/2024
24100;100009;0000827435;0002482368;2096;15/04/2024;10/06/2024
24100;100001;0000826820;101372;57,616;11/04/2024;19/06/2024
24100;100008;0000821945;A1682579;144,576;15/03/2024;19/06/2024
24100;100007;0000828650;4073765;8352;19/04/2024;04/06/2024
24100;100006;0000819017;C5945;177,544;01/03/2024;30/05/2024
24100;100005;0000723171;M3889;95,896;04/11/2022;04/03/2024
24100;100004;0000751870;2463832;320;23/03/2023;05/06/2024
24100;100003;0000826477;0007850532;4800;10/04/2024;10/06/2024
24104;100012;0000817480;2157422;7872;23/02/2024;28/06/2024
24104;100011;0000816013;0002435852;3200;16/02/2024;28/06/2024
24104;100010;0000821622;0002452145;96;14/03/2024;07/06/2024
24104;100002;0000829314;K55514635;384;23/04/2024;10/06/2024
24104;100009;0000827435;0002482368;7680;15/04/2024;28/06/2024
24104;100001;0000826820;101372;57,6;11/04/2024;20/06/2024
24104;100008;0000821945;A1682579;144,472;15/03/2024;26/06/2024
24104;100007;0000828650;4073765;8352;19/04/2024;04/06/2024
24104;100006;0000819017;C5945;177,6;01/03/2024;30/05/2024
24104;100005;0000723171;M3889;96;04/11/2022;04/03/2024
24104;100004;0000751870;2463832;45,2;23/03/2023;05/06/2024
24104;100004;0000751871;2463833;274,8;23/03/2023;05/06/2024
24104;100003;0000826477;0007850532;4800;10/04/2024;28/06/2024
24106;100012;0000817480;2157422;7872;23/02/2024;01/07/2024
24106;100011;0000816013;0002435852;3201,248;16/02/2024;28/06/2024
24106;100010;0000821622;0002452145;95,896;14/03/2024;07/06/2024
24106;100002;0000829314;K55514635;385,416;23/04/2024;10/06/2024
24106;100009;0000827435;0002482368;7680;15/04/2024;28/06/2024
24106;100001;0000826820;101372;57,992;11/04/2024;20/06/2024
24106;100008;0000821945;A1682579;144,696;15/03/2024;01/07/2024
24106;100007;0000828650;4073765;8352;19/04/2024;04/06/2024
24106;100006;0000819017;C5945;176,864;01/03/2024;30/05/2024
24106;100005;0000723171;M3889;96,816;04/11/2022;04/03/2024
24106;100004;0000751871;2463833;320;23/03/2023;05/06/2024
24106;100003;0000826477;0007850532;4800;10/04/2024;28/06/2024
24107;100012;0000817480;2157422;7872;23/02/2024;01/07/2024
24107;100011;0000816013;0002435852;3200;16/02/2024;28/06/2024
24107;100010;0000821622;0002452145;96;14/03/2024;07/06/2024
24107;100002;0000829314;K55514635;384;23/04/2024;10/06/2024
24107;100009;0000827435;0002482368;7680;15/04/2024;28/06/2024
24107;100001;0000826820;101372;57,6;11/04/2024;20/06/2024
24107;100008;0000821945;A1682579;144;15/03/2024;01/07/2024
24107;100007;0000828650;4073765;8352;19/04/2024;04/06/2024
24107;100006;0000819017;C5945;177,6;01/03/2024;30/05/2024
24107;100005;0000723171;M3889;96;04/11/2022;04/03/2024
24107;100004;0000751871;2463833;320;23/03/2023;05/06/2024
24107;100003;0000826477;0007850532;4800;10/04/2024;28/06/2024
24080;100002;0000820714;K55125135;72;11/03/2024;26/04/2024
24080;100001;0000813660;101372;72;06/02/2024;16/04/2024
24079;100002;0000820714;K55125135;72;11/03/2024;26/04/2024
24079;100001;0000813660;101372;72;06/02/2024;16/04/2024
24077;100002;0000829314;K55514635;72;23/04/2024;10/05/2024
24077;100001;0000813660;101372;72;06/02/2024;16/04/2024
24078;100002;0000829314;K55514635;72,48;23/04/2024;10/05/2024
24078;100001;0000813660;101372;72,128;06/02/2024;16/04/2024
24082;100002;0000829314;K55514635;72;23/04/2024;10/05/2024
24082;100001;0000813660;101372;72;06/02/2024;16/04/2024
24084;100002;0000829314;K55514635;72,04;23/04/2024;10/05/2024
24084;100001;0000826820;101372;72;11/04/2024;21/05/2024
24083;100002;0000829314;K55514635;71,976;23/04/2024;10/05/2024
24083;100001;0000813660;101372;72,184;06/02/2024;16/04/2024
24087;100002;0000829314;K55514635;72;23/04/2024;10/05/2024
24087;100001;0000813660;101372;72;06/02/2024;16/04/2024
24086;100002;0000829314;K55514635;72;23/04/2024;10/05/2024
24086;100001;0000813660;101372;72;06/02/2024;16/04/2024
24085;100002;0000829314;K55514635;72;23/04/2024;10/05/2024
24085;100001;0000813660;101372;72;06/02/2024;16/04/2024
24081;100002;0000829314;K55514635;72,72;23/04/2024;10/05/2024
24081;100001;0000813660;101372;72;06/02/2024;16/04/2024
24090;100002;0000829314;K55514635;77,52;23/04/2024;10/05/2024
24090;100001;0000813660;101372;77,536;06/02/2024;16/04/2024
24089;100002;0000829314;K55514635;71,712;23/04/2024;10/05/2024
24089;100001;0000813660;101372;72,104;06/02/2024;16/04/2024
24088;100002;0000829314;K55514635;72;23/04/2024;10/05/2024
24088;100001;0000813660;101372;72;06/02/2024;16/04/2024
24093;100002;0000829314;K55514635;72;23/04/2024;03/06/2024
24093;100001;0000813660;101372;72;06/02/2024;16/04/2024
24096;100012;0000800167;3262705;7872;24/11/2023;23/04/2024
24096;100011;0000814043;0002408673;3200;07/02/2024;03/06/2024
24096;100010;0000821622;0002452145;96;14/03/2024;04/06/2024
24096;100002;0000829314;K55514635;380,8;23/04/2024;03/06/2024
24096;100009;0000827435;0002482368;7680;15/04/2024;31/05/2024
24096;100001;0000826820;101372;57,6;11/04/2024;21/05/2024
24096;100008;0000821945;A1682579;144,8;15/03/2024;30/05/2024
24096;100007;0000828650;4073765;8352;19/04/2024;04/06/2024
24096;100006;0000819017;C5945;177,6;01/03/2024;30/05/2024
24096;100005;0000723171;M3889;96,8;04/11/2022;04/03/2024
24096;100004;0000828957;LA-APS-0302;1,6;22/04/2024;31/05/2024
24096;100004;0000828959;LA-APS-0303;318,4;22/04/2024;31/05/2024
24096;100003;0000826477;0007850532;4800;10/04/2024;31/05/2024
24097;100012;0000800167;3262705;7872;24/11/2023;23/04/2024
24097;100012;0000800167;3262705;-7872;24/11/2023;23/04/2024
24097;100011;0000814043;0002408673;3200;07/02/2024;03/06/2024
24097;100011;0000814043;0002408673;-3200;07/02/2024;03/06/2024
24097;100011;0000814043;0002408673;3200;07/02/2024;03/06/2024
24097;100010;0000821622;0002452145;96,8;14/03/2024;06/06/2024
24097;100010;0000821622;0002452145;-96,8;14/03/2024;06/06/2024
24097;100010;0000821622;0002452145;96;14/03/2024;06/06/2024
24097;100002;0000829314;K55514635;384,8;23/04/2024;03/06/2024
24097;100002;0000829314;K55514635;-384,8;23/04/2024;03/06/2024
24097;100002;0000829314;K55514635;384;23/04/2024;03/06/2024
24097;100009;0000827435;0002482368;7680;15/04/2024;06/06/2024
24097;100009;0000827435;0002482368;-7680;15/04/2024;06/06/2024
24097;100009;0000827435;0002482368;7680;15/04/2024;06/06/2024
24097;100001;0000826820;101372;57,6;11/04/2024;21/05/2024
24097;100001;0000826820;101372;-57,6;11/04/2024;21/05/2024
24097;100001;0000826820;101372;57,6;11/04/2024;21/05/2024
24097;100008;0000821945;A1682579;144,8;15/03/2024;30/05/2024
24097;100008;0000821945;A1682579;-144,8;15/03/2024;30/05/2024
24097;100008;0000821945;A1682579;144;15/03/2024;30/05/2024
24097;100007;0000828650;4073765;8352;19/04/2024;04/06/2024
24097;100007;0000828650;4073765;-8352;19/04/2024;04/06/2024
24097;100007;0000828650;4073765;8352;19/04/2024;04/06/2024
24097;100006;0000819017;C5945;177,6;01/03/2024;30/05/2024
24097;100006;0000819017;C5945;-177,6;01/03/2024;30/05/2024
24097;100006;0000819017;C5945;177,6;01/03/2024;30/05/2024
24097;100005;0000723171;M3889;96,8;04/11/2022;04/03/2024
24097;100005;0000723171;M3889;-96,8;04/11/2022;04/03/2024
24097;100005;0000723171;M3889;96;04/11/2022;04/03/2024
24097;100004;0000828959;LA-APS-0303;187,2;22/04/2024;31/05/2024
24097;100004;0000828959;LA-APS-0303;0;22/04/2024;31/05/2024
24097;100004;0000828959;LA-APS-0303;0;22/04/2024;31/05/2024
24097;100004;0000828959;LA-APS-0303;0;22/04/2024;31/05/2024
24097;100004;0000828959;LA-APS-0303;0;22/04/2024;31/05/2024
24097;100004;0000828959;LA-APS-0303;-187,2;22/04/2024;31/05/2024
24097;100004;0000828959;LA-APS-0303;187,6;22/04/2024;31/05/2024
24097;100004;0000828959;LA-APS-0303;0;22/04/2024;31/05/2024
24097;100003;0000826477;0007850532;4800;10/04/2024;31/05/2024
24097;100003;0000826477;0007850532;-4800;10/04/2024;31/05/2024
24097;100003;0000826477;0007850532;4800;10/04/2024;31/05/2024
24097;100004;0000751870;2463832;133,2;23/03/2023;05/06/2024
24095;100012;0000817480;2157422;6629,896;23/02/2024;03/06/2024
24095;100012;0000800167;3262705;1242,104;24/11/2023;23/04/2024
24095;100011;0000814043;0002408673;3202,4;07/02/2024;03/06/2024
24095;100010;0000821622;0002452145;96,8;14/03/2024;06/06/2024
24095;100002;0000829314;K55514635;384,8;23/04/2024;03/06/2024
24095;100009;0000827435;0002482368;7704;15/04/2024;06/06/2024
24095;100001;0000826820;101372;57,6;11/04/2024;21/05/2024
24095;100008;0000821945;A1682579;144,8;15/03/2024;30/05/2024
24095;100007;0000828650;4073765;8352;19/04/2024;04/06/2024
24095;100006;0000819017;C5945;178,4;01/03/2024;30/05/2024
24095;100005;0000723171;M3889;96;04/11/2022;04/03/2024
24095;100004;0000828959;LA-APS-0303;320;22/04/2024;31/05/2024
24095;100003;0000826477;0007850532;4800;10/04/2024;31/05/2024
24101;100012;0000817480;2157422;7872;23/02/2024;27/06/2024
24101;100011;0000816013;0002435852;1893,824;16/02/2024;25/06/2024
24101;100011;0000814043;0002408673;1306,176;07/02/2024;03/06/2024
24101;100010;0000821622;0002452145;96;14/03/2024;07/06/2024
24101;100002;0000829314;K55514635;384;23/04/2024;10/06/2024
24101;100009;0000827435;0002482368;7720;15/04/2024;10/06/2024
24101;100001;0000826820;101372;58;11/04/2024;20/06/2024
24101;100008;0000821945;A1682579;144,92;15/03/2024;26/06/2024
24101;100007;0000828650;4073765;8352;19/04/2024;04/06/2024
24101;100006;0000819017;C5945;177,6;01/03/2024;30/05/2024
24101;100005;0000723171;M3889;96;04/11/2022;04/03/2024
24101;100004;0000751870;2463832;236,8;23/03/2023;05/06/2024
24101;100004;0000738825;2445949;83,2;23/01/2023;24/05/2024
24101;100003;0000826477;0007850532;4800;10/04/2024;10/06/2024
24103;100012;0000817480;2157422;5825,84;23/02/2024;28/06/2024
24103;100012;0000800167;3262705;2046,16;24/11/2023;23/04/2024
24103;100011;0000816013;0002435852;3104;16/02/2024;28/06/2024
24103;100011;0000816013;0002435852;101,6;16/02/2024;28/06/2024
24103;100010;0000821622;0002452145;96,4;14/03/2024;07/06/2024
24103;100002;0000829314;K55514635;384;23/04/2024;10/06/2024
24103;100009;0000827435;0002482368;7680;15/04/2024;28/06/2024
24103;100001;0000826820;101372;57,56;11/04/2024;20/06/2024
24103;100008;0000821945;A1682579;144;15/03/2024;26/06/2024
24103;100007;0000828650;4073765;8352;19/04/2024;04/06/2024
24103;100006;0000819017;C5945;177,6;01/03/2024;30/05/2024
24103;100005;0000723171;M3889;96,16;04/11/2022;04/03/2024
24103;100004;0000751870;2463832;320;23/03/2023;05/06/2024
24103;100003;0000826477;0007850532;4720;10/04/2024;28/06/2024
24103;100003;0000826477;0007850532;80;10/04/2024;28/06/2024
24094;100002;0000829314;K55514635;72;23/04/2024;03/06/2024
24094;100001;0000813660;101372;72;06/02/2024;16/04/2024
24092;100002;0000829314;K55514635;72,64;23/04/2024;03/06/2024
24092;100001;0000826820;101372;72,56;11/04/2024;21/05/2024
24091;100002;0000829314;K55514635;72,12;23/04/2024;03/06/2024
24091;100001;0000826820;101372;72,4;11/04/2024;21/05/2024
24096;100002;0000829314;K55514635;72,36;23/04/2024;03/06/2024
24096;100001;0000826820;101372;72;11/04/2024;21/05/2024
24095;100002;0000829314;K55514635;76,8;23/04/2024;10/06/2024
24095;100001;0000826820;101372;77,12;11/04/2024;21/05/2024
24097;100002;0000829314;K55514635;72;23/04/2024;10/06/2024
24097;100001;0000826820;101372;72;11/04/2024;21/05/2024
24105;100012;0000817480;2157422;7872;23/02/2024;01/07/2024
24105;100011;0000816013;0002435852;3200;16/02/2024;28/06/2024
24105;100010;0000821622;0002452145;96;14/03/2024;07/06/2024
24105;100002;0000829314;K55514635;384;23/04/2024;10/06/2024
24105;100009;0000827435;0002482368;7680;15/04/2024;28/06/2024
24105;100001;0000826820;101372;57,6;11/04/2024;20/06/2024
24105;100008;0000821945;A1682579;144;15/03/2024;01/07/2024
24105;100007;0000828650;4073765;8352;19/04/2024;04/06/2024
24105;100006;0000819017;C5945;176;01/03/2024;30/05/2024
24105;100005;0000723171;M3889;96;04/11/2022;04/03/2024
24105;100004;0000751871;2463833;320;23/03/2023;05/06/2024
24105;100003;0000826477;0007850532;4800;10/04/2024;28/06/2024
24109;100012;0000817480;2157422;7872;23/02/2024;01/07/2024
24109;100011;0000816013;0002435852;3200;16/02/2024;28/06/2024
24109;100010;0000821622;0002452145;95,28;14/03/2024;07/06/2024
24109;100002;0000829314;K55514635;382,768;23/04/2024;10/06/2024
24109;100009;0000827435;0002482368;7680;15/04/2024;03/07/2024
24109;100001;0000826820;101372;57,6;11/04/2024;20/06/2024
24109;100008;0000821945;A1682579;143,232;15/03/2024;01/07/2024
24109;100007;0000828650;4073765;8360;19/04/2024;04/06/2024
24109;100006;0000819017;C5945;176,8;01/03/2024;03/07/2024
24109;100005;0000723171;M3889;95,52;04/11/2022;04/03/2024
24109;100004;0000751871;2463833;320;23/03/2023;05/06/2024
24109;100003;0000826477;0007850532;4800;10/04/2024;28/06/2024
24110;100012;0000817480;2157422;7872;23/02/2024;01/07/2024
24110;100011;0000816013;0002435852;3200;16/02/2024;28/06/2024
24110;100010;0000821622;0002452145;96;14/03/2024;07/06/2024
24110;100002;0000829314;K55514635;386,32;23/04/2024;10/06/2024
24110;100009;0000827435;0002482368;7680;15/04/2024;03/07/2024
24110;100001;0000826820;101372;57,824;11/04/2024;20/06/2024
24110;100008;0000821945;A1682579;145,08;15/03/2024;01/07/2024
24110;100007;0000828650;4073765;8360;19/04/2024;04/06/2024
24110;100006;0000819017;C5945;177,68;01/03/2024;03/07/2024
24110;100005;0000723171;M3889;95,2;04/11/2022;04/03/2024
24110;100004;0000751871;2463833;320;23/03/2023;05/06/2024
24110;100003;0000826477;0007850532;4800;10/04/2024;28/06/2024
24098;100012;0000817480;2157422;236;23/02/2024;10/06/2024
24098;100011;0000816013;0002435852;96;16/02/2024;13/06/2024
24098;100010;0000821622;0002452145;2,88;14/03/2024;07/06/2024
24098;100002;0000829314;K55514635;11,52;23/04/2024;10/06/2024
24098;100009;0000827435;0002482368;229,84;15/04/2024;10/06/2024
24098;100001;0000826820;101372;1,728;11/04/2024;21/05/2024
24098;100008;0000821945;A1682579;4,352;15/03/2024;30/05/2024
24098;100007;0000828650;4073765;250,4;19/04/2024;04/06/2024
24098;100006;0000819017;C5945;5,336;01/03/2024;30/05/2024
24098;100005;0000723171;M3889;2,88;04/11/2022;04/03/2024
24098;100004;0000751870;2463832;9,6;23/03/2023;05/06/2024
24098;100003;0000826477;0007850532;144;10/04/2024;10/06/2024
24098;100002;0000829314;K55514635;72;23/04/2024;10/06/2024
24098;100001;0000826820;101372;72;11/04/2024;21/05/2024
24099;100002;0000829314;K55514635;72,2;23/04/2024;10/06/2024
24099;100001;0000826820;101372;72;11/04/2024;21/05/2024
